year	statename	statenum	countyname	countynum	capitalstock	capitalstock1902
1870.0	NEBRASKA	310	ADAMS	10	0	0
1880.0	NEBRASKA	310	ADAMS	10	0	0
1890.0	NEBRASKA	310	ADAMS	10	350	350
1900.0	NEBRASKA	310	ADAMS	10	250	250
1910.0	NEBRASKA	310	ADAMS	10		
1920.0	NEBRASKA	310	ADAMS	10		
1970.0	NEBRASKA	310	ADAMS	10		
1860.0	NEBRASKA	310	ANTELOPE	30		
1870.0	NEBRASKA	310	ANTELOPE	30	0	0
1880.0	NEBRASKA	310	ANTELOPE	30	0	0
1890.0	NEBRASKA	310	ANTELOPE	30	50	50
1900.0	NEBRASKA	310	ANTELOPE	30	0	50
1910.0	NEBRASKA	310	ANTELOPE	30		
1920.0	NEBRASKA	310	ANTELOPE	30		
1970.0	NEBRASKA	310	ANTELOPE	30		
1860.0	NEBRASKA	310	ARTHUR	50		
1870.0	NEBRASKA	310	ARTHUR	50	0	0
1880.0	NEBRASKA	310	ARTHUR	50	0	0
1890.0	NEBRASKA	310	ARTHUR	50	0	0
1900.0	NEBRASKA	310	ARTHUR	50	0	0
1910.0	NEBRASKA	310	ARTHUR	50		
1920.0	NEBRASKA	310	ARTHUR	50		
1970.0	NEBRASKA	310	ARTHUR	50		
1860.0	NEBRASKA	310	BANNER	70		
1870.0	NEBRASKA	310	BANNER	70	0	0
1880.0	NEBRASKA	310	BANNER	70	0	0
1890.0	NEBRASKA	310	BANNER	70	0	0
1900.0	NEBRASKA	310	BANNER	70	0	0
1910.0	NEBRASKA	310	BANNER	70		
1920.0	NEBRASKA	310	BANNER	70		
1970.0	NEBRASKA	310	BANNER	70		
1860.0	NEBRASKA	310	BLAINE	90		
1870.0	NEBRASKA	310	BLAINE	90	0	0
1880.0	NEBRASKA	310	BLAINE	90	0	0
1890.0	NEBRASKA	310	BLAINE	90	0	0
1900.0	NEBRASKA	310	BLAINE	90	0	0
1910.0	NEBRASKA	310	BLAINE	90		
1920.0	NEBRASKA	310	BLAINE	90		
1970.0	NEBRASKA	310	BLAINE	90		
1860.0	NEBRASKA	310	BOONE	110		
1870.0	NEBRASKA	310	BOONE	110	0	0
1880.0	NEBRASKA	310	BOONE	110	0	0
1890.0	NEBRASKA	310	BOONE	110	110	110
1900.0	NEBRASKA	310	BOONE	110	110	160
1910.0	NEBRASKA	310	BOONE	110		
1920.0	NEBRASKA	310	BOONE	110		
1970.0	NEBRASKA	310	BOONE	110		
1860.0	NEBRASKA	310	BOX BUTTE	130		
1870.0	NEBRASKA	310	BOX BUTTE	130	0	0
1880.0	NEBRASKA	310	BOX BUTTE	130	0	0
1890.0	NEBRASKA	310	BOX BUTTE	130	0	0
1900.0	NEBRASKA	310	BOX BUTTE	130	0	0
1910.0	NEBRASKA	310	BOX BUTTE	130		
1920.0	NEBRASKA	310	BOX BUTTE	130		
1970.0	NEBRASKA	310	BOX BUTTE	130		
1860.0	NEBRASKA	310	BOYD	150		
1870.0	NEBRASKA	310	BOYD	150	0	0
1880.0	NEBRASKA	310	BOYD	150	0	0
1890.0	NEBRASKA	310	BOYD	150	0	0
1900.0	NEBRASKA	310	BOYD	150	0	0
1910.0	NEBRASKA	310	BOYD	150		
1920.0	NEBRASKA	310	BOYD	150		
1970.0	NEBRASKA	310	BOYD	150		
1860.0	NEBRASKA	310	BROWN	170		
1870.0	NEBRASKA	310	BROWN	170	0	0
1880.0	NEBRASKA	310	BROWN	170	0	0
1890.0	NEBRASKA	310	BROWN	170	50	50
1900.0	NEBRASKA	310	BROWN	170	0	0
1910.0	NEBRASKA	310	BROWN	170		
1920.0	NEBRASKA	310	BROWN	170		
1970.0	NEBRASKA	310	BROWN	170		
1860.0	NEBRASKA	310	BUFFALO	190		
1870.0	NEBRASKA	310	BUFFALO	190	0	0
1880.0	NEBRASKA	310	BUFFALO	190	0	0
1890.0	NEBRASKA	310	BUFFALO	190	700	700
1900.0	NEBRASKA	310	BUFFALO	190	50	50
1910.0	NEBRASKA	310	BUFFALO	190		
1920.0	NEBRASKA	310	BUFFALO	190		
1970.0	NEBRASKA	310	BUFFALO	190		
1860.0	NEBRASKA	310	BURT	210		
1870.0	NEBRASKA	310	BURT	210	0	0
1880.0	NEBRASKA	310	BURT	210	0	0
1890.0	NEBRASKA	310	BURT	210	50	50
1900.0	NEBRASKA	310	BURT	210	100	100
1910.0	NEBRASKA	310	BURT	210		
1920.0	NEBRASKA	310	BURT	210		
1970.0	NEBRASKA	310	BURT	210		
1860.0	NEBRASKA	310	BUTLER	230		
1870.0	NEBRASKA	310	BUTLER	230	0	0
1880.0	NEBRASKA	310	BUTLER	230	0	0
1890.0	NEBRASKA	310	BUTLER	230	200	200
1900.0	NEBRASKA	310	BUTLER	230	175	175
1910.0	NEBRASKA	310	BUTLER	230		
1920.0	NEBRASKA	310	BUTLER	230		
1970.0	NEBRASKA	310	BUTLER	230		
1860.0	NEBRASKA	310	CASS	250		
1870.0	NEBRASKA	310	CASS	250	0	0
1880.0	NEBRASKA	310	CASS	250	50	50
1890.0	NEBRASKA	310	CASS	250	150	150
1900.0	NEBRASKA	310	CASS	250	150	175
1910.0	NEBRASKA	310	CASS	250		
1920.0	NEBRASKA	310	CASS	250		
1970.0	NEBRASKA	310	CASS	250		
1860.0	NEBRASKA	310	CEDAR	270		
1870.0	NEBRASKA	310	CEDAR	270	0	0
1880.0	NEBRASKA	310	CEDAR	270	0	0
1890.0	NEBRASKA	310	CEDAR	270	0	0
1900.0	NEBRASKA	310	CEDAR	270	50	90
1910.0	NEBRASKA	310	CEDAR	270		
1920.0	NEBRASKA	310	CEDAR	270		
1970.0	NEBRASKA	310	CEDAR	270		
1860.0	NEBRASKA	310	CHASE	290		
1870.0	NEBRASKA	310	CHASE	290	0	0
1880.0	NEBRASKA	310	CHASE	290	0	0
1890.0	NEBRASKA	310	CHASE	290	0	0
1900.0	NEBRASKA	310	CHASE	290	0	0
1910.0	NEBRASKA	310	CHASE	290		
1920.0	NEBRASKA	310	CHASE	290		
1970.0	NEBRASKA	310	CHASE	290		
1860.0	NEBRASKA	310	CHERRY	310		
1870.0	NEBRASKA	310	CHERRY	310	0	0
1880.0	NEBRASKA	310	CHERRY	310	0	0
1890.0	NEBRASKA	310	CHERRY	310	0	0
1900.0	NEBRASKA	310	CHERRY	310	0	25
1910.0	NEBRASKA	310	CHERRY	310		
1920.0	NEBRASKA	310	CHERRY	310		
1970.0	NEBRASKA	310	CHERRY	310		
1860.0	NEBRASKA	310	CHEYENNE	330		
1870.0	NEBRASKA	310	CHEYENNE	330	0	0
1880.0	NEBRASKA	310	CHEYENNE	330	0	0
1890.0	NEBRASKA	310	CHEYENNE	330	0	0
1900.0	NEBRASKA	310	CHEYENNE	330	0	23
1910.0	NEBRASKA	310	CHEYENNE	330		
1920.0	NEBRASKA	310	CHEYENNE	330		
1970.0	NEBRASKA	310	CHEYENNE	330		
1860.0	NEBRASKA	310	CLAY	350		
1870.0	NEBRASKA	310	CLAY	350	0	0
1880.0	NEBRASKA	310	CLAY	350	0	0
1890.0	NEBRASKA	310	CLAY	350	200	200
1900.0	NEBRASKA	310	CLAY	350	100	100
1910.0	NEBRASKA	310	CLAY	350		
1920.0	NEBRASKA	310	CLAY	350		
1970.0	NEBRASKA	310	CLAY	350		
1860.0	NEBRASKA	310	COLFAX	370		
1870.0	NEBRASKA	310	COLFAX	370	0	0
1880.0	NEBRASKA	310	COLFAX	370	0	0
1890.0	NEBRASKA	310	COLFAX	370	100	100
1900.0	NEBRASKA	310	COLFAX	370	100	100
1910.0	NEBRASKA	310	COLFAX	370		
1920.0	NEBRASKA	310	COLFAX	370		
1970.0	NEBRASKA	310	COLFAX	370		
1860.0	NEBRASKA	310	CUMING	390		
1870.0	NEBRASKA	310	CUMING	390	0	0
1880.0	NEBRASKA	310	CUMING	390	0	0
1890.0	NEBRASKA	310	CUMING	390	200	200
1900.0	NEBRASKA	310	CUMING	390	150	150
1910.0	NEBRASKA	310	CUMING	390		
1920.0	NEBRASKA	310	CUMING	390		
1970.0	NEBRASKA	310	CUMING	390		
1860.0	NEBRASKA	310	CUSTER	410		
1870.0	NEBRASKA	310	CUSTER	410	0	0
1880.0	NEBRASKA	310	CUSTER	410	0	0
1890.0	NEBRASKA	310	CUSTER	410	210	210
1900.0	NEBRASKA	310	CUSTER	410	125	150
1910.0	NEBRASKA	310	CUSTER	410		
1920.0	NEBRASKA	310	CUSTER	410		
1970.0	NEBRASKA	310	CUSTER	410		
1860.0	NEBRASKA	310	DAKOTA	430		
1870.0	NEBRASKA	310	DAKOTA	430	0	0
1880.0	NEBRASKA	310	DAKOTA	430	0	0
1890.0	NEBRASKA	310	DAKOTA	430	0	0
1900.0	NEBRASKA	310	DAKOTA	430	0	0
1910.0	NEBRASKA	310	DAKOTA	430		
1920.0	NEBRASKA	310	DAKOTA	430		
1970.0	NEBRASKA	310	DAKOTA	430		
1860.0	NEBRASKA	310	DAWES	450		
1870.0	NEBRASKA	310	DAWES	450	0	0
1880.0	NEBRASKA	310	DAWES	450	0	0
1890.0	NEBRASKA	310	DAWES	450	50	50
1900.0	NEBRASKA	310	DAWES	450	50	50
1910.0	NEBRASKA	310	DAWES	450		
1920.0	NEBRASKA	310	DAWES	450		
1970.0	NEBRASKA	310	DAWES	450		
1860.0	NEBRASKA	310	DAWSON	470		
1870.0	NEBRASKA	310	DAWSON	470	0	0
1880.0	NEBRASKA	310	DAWSON	470	0	0
1890.0	NEBRASKA	310	DAWSON	470	150	150
1900.0	NEBRASKA	310	DAWSON	470	150	175
1910.0	NEBRASKA	310	DAWSON	470		
1920.0	NEBRASKA	310	DAWSON	470		
1970.0	NEBRASKA	310	DAWSON	470		
1860.0	NEBRASKA	310	DEUEL	490		
1870.0	NEBRASKA	310	DEUEL	490	0	0
1880.0	NEBRASKA	310	DEUEL	490	0	0
1890.0	NEBRASKA	310	DEUEL	490	0	0
1900.0	NEBRASKA	310	DEUEL	490	0	0
1910.0	NEBRASKA	310	DEUEL	490		
1920.0	NEBRASKA	310	DEUEL	490		
1970.0	NEBRASKA	310	DEUEL	490		
1860.0	NEBRASKA	310	DIXON	510		
1870.0	NEBRASKA	310	DIXON	510	0	0
1880.0	NEBRASKA	310	DIXON	510	0	0
1890.0	NEBRASKA	310	DIXON	510	50	50
1900.0	NEBRASKA	310	DIXON	510	0	25
1910.0	NEBRASKA	310	DIXON	510		
1920.0	NEBRASKA	310	DIXON	510		
1970.0	NEBRASKA	310	DIXON	510		
1860.0	NEBRASKA	310	DODGE	530		
1870.0	NEBRASKA	310	DODGE	530	0	0
1880.0	NEBRASKA	310	DODGE	530	50	50
1890.0	NEBRASKA	310	DODGE	530	450	450
1900.0	NEBRASKA	310	DODGE	530	550	575
1910.0	NEBRASKA	310	DODGE	530		
1920.0	NEBRASKA	310	DODGE	530		
1970.0	NEBRASKA	310	DODGE	530		
1860.0	NEBRASKA	310	DOUGLAS	550		
1870.0	NEBRASKA	310	DOUGLAS	550	400	400
1880.0	NEBRASKA	310	DOUGLAS	550	400	400
1890.0	NEBRASKA	310	DOUGLAS	550	4100	4100
1900.0	NEBRASKA	310	DOUGLAS	550	4250	4050
1910.0	NEBRASKA	310	DOUGLAS	550		
1920.0	NEBRASKA	310	DOUGLAS	550		
1970.0	NEBRASKA	310	DOUGLAS	550		
1860.0	NEBRASKA	310	DUNDY	570		
1870.0	NEBRASKA	310	DUNDY	570	0	0
1880.0	NEBRASKA	310	DUNDY	570	0	0
1890.0	NEBRASKA	310	DUNDY	570	0	0
1900.0	NEBRASKA	310	DUNDY	570	0	0
1910.0	NEBRASKA	310	DUNDY	570		
1920.0	NEBRASKA	310	DUNDY	570		
1970.0	NEBRASKA	310	DUNDY	570		
1860.0	NEBRASKA	310	FILLMORE	590		
1870.0	NEBRASKA	310	FILLMORE	590	0	0
1880.0	NEBRASKA	310	FILLMORE	590	0	0
1890.0	NEBRASKA	310	FILLMORE	590	200	200
1900.0	NEBRASKA	310	FILLMORE	590	50	50
1910.0	NEBRASKA	310	FILLMORE	590		
1920.0	NEBRASKA	310	FILLMORE	590		
1970.0	NEBRASKA	310	FILLMORE	590		
1860.0	NEBRASKA	310	FRANKLIN	610		
1870.0	NEBRASKA	310	FRANKLIN	610	0	0
1880.0	NEBRASKA	310	FRANKLIN	610	0	0
1890.0	NEBRASKA	310	FRANKLIN	610	0	0
1900.0	NEBRASKA	310	FRANKLIN	610	0	0
1910.0	NEBRASKA	310	FRANKLIN	610		
1920.0	NEBRASKA	310	FRANKLIN	610		
1970.0	NEBRASKA	310	FRANKLIN	610		
1860.0	NEBRASKA	310	FRONTIER	630		
1870.0	NEBRASKA	310	FRONTIER	630	0	0
1880.0	NEBRASKA	310	FRONTIER	630	0	0
1890.0	NEBRASKA	310	FRONTIER	630	0	0
1900.0	NEBRASKA	310	FRONTIER	630	0	0
1910.0	NEBRASKA	310	FRONTIER	630		
1920.0	NEBRASKA	310	FRONTIER	630		
1970.0	NEBRASKA	310	FRONTIER	630		
1860.0	NEBRASKA	310	FURNAS	650		
1870.0	NEBRASKA	310	FURNAS	650	0	0
1880.0	NEBRASKA	310	FURNAS	650	0	0
1890.0	NEBRASKA	310	FURNAS	650	100	100
1900.0	NEBRASKA	310	FURNAS	650	0	0
1910.0	NEBRASKA	310	FURNAS	650		
1920.0	NEBRASKA	310	FURNAS	650		
1970.0	NEBRASKA	310	FURNAS	650		
1860.0	NEBRASKA	310	GAGE	670		
1870.0	NEBRASKA	310	GAGE	670	0	0
1880.0	NEBRASKA	310	GAGE	670	50	50
1890.0	NEBRASKA	310	GAGE	670	400	400
1900.0	NEBRASKA	310	GAGE	670	250	250
1910.0	NEBRASKA	310	GAGE	670		
1920.0	NEBRASKA	310	GAGE	670		
1970.0	NEBRASKA	310	GAGE	670		
1860.0	NEBRASKA	310	GARFIELD	710		
1870.0	NEBRASKA	310	GARFIELD	710	0	0
1880.0	NEBRASKA	310	GARFIELD	710	0	0
1890.0	NEBRASKA	310	GARFIELD	710	0	0
1900.0	NEBRASKA	310	GARFIELD	710	0	0
1910.0	NEBRASKA	310	GARFIELD	710		
1920.0	NEBRASKA	310	GARFIELD	710		
1970.0	NEBRASKA	310	GARFIELD	710		
1860.0	NEBRASKA	310	GOSPER	730		
1870.0	NEBRASKA	310	GOSPER	730	0	0
1880.0	NEBRASKA	310	GOSPER	730	0	0
1890.0	NEBRASKA	310	GOSPER	730	0	0
1900.0	NEBRASKA	310	GOSPER	730	0	0
1910.0	NEBRASKA	310	GOSPER	730		
1920.0	NEBRASKA	310	GOSPER	730		
1970.0	NEBRASKA	310	GOSPER	730		
1860.0	NEBRASKA	310	GRANT	750		
1870.0	NEBRASKA	310	GRANT	750	0	0
1880.0	NEBRASKA	310	GRANT	750	0	0
1890.0	NEBRASKA	310	GRANT	750	0	0
1900.0	NEBRASKA	310	GRANT	750	0	0
1910.0	NEBRASKA	310	GRANT	750		
1920.0	NEBRASKA	310	GRANT	750		
1970.0	NEBRASKA	310	GRANT	750		
1860.0	NEBRASKA	310	GREELEY	770		
1870.0	NEBRASKA	310	GREELEY	770	0	0
1880.0	NEBRASKA	310	GREELEY	770	0	0
1890.0	NEBRASKA	310	GREELEY	770	0	0
1900.0	NEBRASKA	310	GREELEY	770	0	0
1910.0	NEBRASKA	310	GREELEY	770		
1920.0	NEBRASKA	310	GREELEY	770		
1970.0	NEBRASKA	310	GREELEY	770		
1860.0	NEBRASKA	310	HALL	790		
1870.0	NEBRASKA	310	HALL	790	0	0
1880.0	NEBRASKA	310	HALL	790	0	0
1890.0	NEBRASKA	310	HALL	790	310	310
1900.0	NEBRASKA	310	HALL	790	150	140
1910.0	NEBRASKA	310	HALL	790		
1920.0	NEBRASKA	310	HALL	790		
1970.0	NEBRASKA	310	HALL	790		
1860.0	NEBRASKA	310	HAMILTON	810		
1870.0	NEBRASKA	310	HAMILTON	810	0	0
1880.0	NEBRASKA	310	HAMILTON	810	0	0
1890.0	NEBRASKA	310	HAMILTON	810	50	50
1900.0	NEBRASKA	310	HAMILTON	810	50	50
1910.0	NEBRASKA	310	HAMILTON	810		
1920.0	NEBRASKA	310	HAMILTON	810		
1970.0	NEBRASKA	310	HAMILTON	810		
1860.0	NEBRASKA	310	HARLAN	830		
1870.0	NEBRASKA	310	HARLAN	830	0	0
1880.0	NEBRASKA	310	HARLAN	830	0	0
1890.0	NEBRASKA	310	HARLAN	830	100	100
1900.0	NEBRASKA	310	HARLAN	830	0	0
1910.0	NEBRASKA	310	HARLAN	830		
1920.0	NEBRASKA	310	HARLAN	830		
1970.0	NEBRASKA	310	HARLAN	830		
1860.0	NEBRASKA	310	HAYES	850		
1870.0	NEBRASKA	310	HAYES	850	0	0
1880.0	NEBRASKA	310	HAYES	850	0	0
1890.0	NEBRASKA	310	HAYES	850	0	0
1900.0	NEBRASKA	310	HAYES	850	0	0
1910.0	NEBRASKA	310	HAYES	850		
1920.0	NEBRASKA	310	HAYES	850		
1970.0	NEBRASKA	310	HAYES	850		
1860.0	NEBRASKA	310	HITCHCOCK	870		
1870.0	NEBRASKA	310	HITCHCOCK	870	0	0
1880.0	NEBRASKA	310	HITCHCOCK	870	0	0
1890.0	NEBRASKA	310	HITCHCOCK	870	0	0
1900.0	NEBRASKA	310	HITCHCOCK	870	0	0
1910.0	NEBRASKA	310	HITCHCOCK	870		
1920.0	NEBRASKA	310	HITCHCOCK	870		
1970.0	NEBRASKA	310	HITCHCOCK	870		
1860.0	NEBRASKA	310	HOLT	890		
1870.0	NEBRASKA	310	HOLT	890	0	0
1880.0	NEBRASKA	310	HOLT	890	0	0
1890.0	NEBRASKA	310	HOLT	890	50	50
1900.0	NEBRASKA	310	HOLT	890	50	75
1910.0	NEBRASKA	310	HOLT	890		
1920.0	NEBRASKA	310	HOLT	890		
1970.0	NEBRASKA	310	HOLT	890		
1860.0	NEBRASKA	310	HOOKER	910		
1870.0	NEBRASKA	310	HOOKER	910	0	0
1880.0	NEBRASKA	310	HOOKER	910	0	0
1890.0	NEBRASKA	310	HOOKER	910	0	0
1900.0	NEBRASKA	310	HOOKER	910	0	0
1910.0	NEBRASKA	310	HOOKER	910		
1920.0	NEBRASKA	310	HOOKER	910		
1970.0	NEBRASKA	310	HOOKER	910		
1860.0	NEBRASKA	310	HOWARD	930		
1870.0	NEBRASKA	310	HOWARD	930	0	0
1880.0	NEBRASKA	310	HOWARD	930	0	0
1890.0	NEBRASKA	310	HOWARD	930	150	150
1900.0	NEBRASKA	310	HOWARD	930	50	50
1910.0	NEBRASKA	310	HOWARD	930		
1920.0	NEBRASKA	310	HOWARD	930		
1970.0	NEBRASKA	310	HOWARD	930		
1860.0	NEBRASKA	310	JEFFERSON	950		
1870.0	NEBRASKA	310	JEFFERSON	950	0	0
1880.0	NEBRASKA	310	JEFFERSON	950	0	0
1890.0	NEBRASKA	310	JEFFERSON	950	50	50
1900.0	NEBRASKA	310	JEFFERSON	950	50	50
1910.0	NEBRASKA	310	JEFFERSON	950		
1920.0	NEBRASKA	310	JEFFERSON	950		
1970.0	NEBRASKA	310	JEFFERSON	950		
1860.0	NEBRASKA	310	JOHNSON	970		
1870.0	NEBRASKA	310	JOHNSON	970	0	0
1880.0	NEBRASKA	310	JOHNSON	970	100	100
1890.0	NEBRASKA	310	JOHNSON	970	1000	1000
1900.0	NEBRASKA	310	JOHNSON	970	450	480
1910.0	NEBRASKA	310	JOHNSON	970		
1920.0	NEBRASKA	310	JOHNSON	970		
1970.0	NEBRASKA	310	JOHNSON	970		
1860.0	NEBRASKA	310	KEARNEY	990		
1870.0	NEBRASKA	310	KEARNEY	990	0	0
1880.0	NEBRASKA	310	KEARNEY	990	0	0
1890.0	NEBRASKA	310	KEARNEY	990	50	50
1900.0	NEBRASKA	310	KEARNEY	990	50	50
1910.0	NEBRASKA	310	KEARNEY	990		
1920.0	NEBRASKA	310	KEARNEY	990		
1970.0	NEBRASKA	310	KEARNEY	990		
1860.0	NEBRASKA	310	KEITH	1010		
1870.0	NEBRASKA	310	KEITH	1010	0	0
1880.0	NEBRASKA	310	KEITH	1010	0	0
1890.0	NEBRASKA	310	KEITH	1010	0	0
1900.0	NEBRASKA	310	KEITH	1010	0	0
1910.0	NEBRASKA	310	KEITH	1010		
1920.0	NEBRASKA	310	KEITH	1010		
1970.0	NEBRASKA	310	KEITH	1010		
1860.0	NEBRASKA	310	KEYA PAHA	1030		
1870.0	NEBRASKA	310	KEYA PAHA	1030	0	0
1880.0	NEBRASKA	310	KEYA PAHA	1030	0	0
1890.0	NEBRASKA	310	KEYA PAHA	1030	0	0
1900.0	NEBRASKA	310	KEYA PAHA	1030	0	0
1910.0	NEBRASKA	310	KEYA PAHA	1030		
1920.0	NEBRASKA	310	KEYA PAHA	1030		
1970.0	NEBRASKA	310	KEYA PAHA	1030		
1860.0	NEBRASKA	310	KIMBALL	1050		
1870.0	NEBRASKA	310	KIMBALL	1050	0	0
1880.0	NEBRASKA	310	KIMBALL	1050	0	0
1890.0	NEBRASKA	310	KIMBALL	1050	0	0
1900.0	NEBRASKA	310	KIMBALL	1050	0	0
1910.0	NEBRASKA	310	KIMBALL	1050		
1920.0	NEBRASKA	310	KIMBALL	1050		
1970.0	NEBRASKA	310	KIMBALL	1050		
1860.0	NEBRASKA	310	KNOX	1070		
1870.0	NEBRASKA	310	KNOX	1070	0	0
1880.0	NEBRASKA	310	KNOX	1070	0	0
1890.0	NEBRASKA	310	KNOX	1070	50	50
1900.0	NEBRASKA	310	KNOX	1070	0	0
1910.0	NEBRASKA	310	KNOX	1070		
1920.0	NEBRASKA	310	KNOX	1070		
1970.0	NEBRASKA	310	KNOX	1070		
1860.0	NEBRASKA	310	LANCASTER	1090		
1870.0	NEBRASKA	310	LANCASTER	1090	0	0
1880.0	NEBRASKA	310	LANCASTER	1090	0	0
1890.0	NEBRASKA	310	LANCASTER	1090	0	0
1900.0	NEBRASKA	310	LANCASTER	1090	0	0
1910.0	NEBRASKA	310	LANCASTER	1090		
1920.0	NEBRASKA	310	LANCASTER	1090		
1970.0	NEBRASKA	310	LANCASTER	1090		
1860.0	NEBRASKA	310	LINCOLN	1110		
1870.0	NEBRASKA	310	LINCOLN	1110	0	0
1880.0	NEBRASKA	310	LINCOLN	1110	0	0
1890.0	NEBRASKA	310	LINCOLN	1110	125	125
1900.0	NEBRASKA	310	LINCOLN	1110	50	50
1910.0	NEBRASKA	310	LINCOLN	1110		
1920.0	NEBRASKA	310	LINCOLN	1110		
1970.0	NEBRASKA	310	LINCOLN	1110		
1860.0	NEBRASKA	310	LOGAN	1130		
1870.0	NEBRASKA	310	LOGAN	1130	0	0
1880.0	NEBRASKA	310	LOGAN	1130	0	0
1890.0	NEBRASKA	310	LOGAN	1130	0	0
1900.0	NEBRASKA	310	LOGAN	1130	0	0
1910.0	NEBRASKA	310	LOGAN	1130		
1920.0	NEBRASKA	310	LOGAN	1130		
1970.0	NEBRASKA	310	LOGAN	1130		
1860.0	NEBRASKA	310	LOUP	1150		
1870.0	NEBRASKA	310	LOUP	1150	0	0
1880.0	NEBRASKA	310	LOUP	1150	0	0
1890.0	NEBRASKA	310	LOUP	1150	0	0
1900.0	NEBRASKA	310	LOUP	1150	0	0
1910.0	NEBRASKA	310	LOUP	1150		
1920.0	NEBRASKA	310	LOUP	1150		
1970.0	NEBRASKA	310	LOUP	1150		
1860.0	NEBRASKA	310	MCPHERSON	1170		
1870.0	NEBRASKA	310	MCPHERSON	1170	0	0
1880.0	NEBRASKA	310	MCPHERSON	1170	0	0
1890.0	NEBRASKA	310	MCPHERSON	1170	0	0
1900.0	NEBRASKA	310	MCPHERSON	1170	0	0
1910.0	NEBRASKA	310	MCPHERSON	1170		
1920.0	NEBRASKA	310	MCPHERSON	1170		
1970.0	NEBRASKA	310	MCPHERSON	1170		
1860.0	NEBRASKA	310	MADISON	1190		
1870.0	NEBRASKA	310	MADISON	1190	0	0
1880.0	NEBRASKA	310	MADISON	1190	0	0
1890.0	NEBRASKA	310	MADISON	1190	200	200
1900.0	NEBRASKA	310	MADISON	1190	200	225
1910.0	NEBRASKA	310	MADISON	1190		
1920.0	NEBRASKA	310	MADISON	1190		
1970.0	NEBRASKA	310	MADISON	1190		
1860.0	NEBRASKA	310	MERRICK	1210		
1870.0	NEBRASKA	310	MERRICK	1210	0	0
1880.0	NEBRASKA	310	MERRICK	1210	0	0
1890.0	NEBRASKA	310	MERRICK	1210	0	0
1900.0	NEBRASKA	310	MERRICK	1210	0	0
1910.0	NEBRASKA	310	MERRICK	1210		
1920.0	NEBRASKA	310	MERRICK	1210		
1970.0	NEBRASKA	310	MERRICK	1210		
1860.0	NEBRASKA	310	NANCE	1250		
1870.0	NEBRASKA	310	NANCE	1250	0	0
1880.0	NEBRASKA	310	NANCE	1250	0	0
1890.0	NEBRASKA	310	NANCE	1250	50	50
1900.0	NEBRASKA	310	NANCE	1250	100	125
1910.0	NEBRASKA	310	NANCE	1250		
1920.0	NEBRASKA	310	NANCE	1250		
1970.0	NEBRASKA	310	NANCE	1250		
1860.0	NEBRASKA	310	NEMAHA	1270		
1870.0	NEBRASKA	310	NEMAHA	1270	0	0
1880.0	NEBRASKA	310	NEMAHA	1270	50	50
1890.0	NEBRASKA	310	NEMAHA	1270	110	110
1900.0	NEBRASKA	310	NEMAHA	1270	110	110
1910.0	NEBRASKA	310	NEMAHA	1270		
1920.0	NEBRASKA	310	NEMAHA	1270		
1970.0	NEBRASKA	310	NEMAHA	1270		
1860.0	NEBRASKA	310	NUCKOLLS	1290		
1870.0	NEBRASKA	310	NUCKOLLS	1290	0	0
1880.0	NEBRASKA	310	NUCKOLLS	1290	0	0
1890.0	NEBRASKA	310	NUCKOLLS	1290	175	175
1900.0	NEBRASKA	310	NUCKOLLS	1290	125	150
1910.0	NEBRASKA	310	NUCKOLLS	1290		
1920.0	NEBRASKA	310	NUCKOLLS	1290		
1970.0	NEBRASKA	310	NUCKOLLS	1290		
1860.0	NEBRASKA	310	OTOE	1310		
1870.0	NEBRASKA	310	OTOE	1310	100	100
1880.0	NEBRASKA	310	OTOE	1310	150	150
1890.0	NEBRASKA	310	OTOE	1310	200	200
1900.0	NEBRASKA	310	OTOE	1310	250	250
1910.0	NEBRASKA	310	OTOE	1310		
1920.0	NEBRASKA	310	OTOE	1310		
1970.0	NEBRASKA	310	OTOE	1310		
1860.0	NEBRASKA	310	PAWNEE	1330		
1870.0	NEBRASKA	310	PAWNEE	1330	0	0
1880.0	NEBRASKA	310	PAWNEE	1330	0	0
1890.0	NEBRASKA	310	PAWNEE	1330	110	110
1900.0	NEBRASKA	310	PAWNEE	1330	135	50
1910.0	NEBRASKA	310	PAWNEE	1330		
1920.0	NEBRASKA	310	PAWNEE	1330		
1970.0	NEBRASKA	310	PAWNEE	1330		
1860.0	NEBRASKA	310	PERKINS	1350		
1870.0	NEBRASKA	310	PERKINS	1350	0	0
1880.0	NEBRASKA	310	PERKINS	1350	0	0
1890.0	NEBRASKA	310	PERKINS	1350	0	0
1900.0	NEBRASKA	310	PERKINS	1350	0	0
1910.0	NEBRASKA	310	PERKINS	1350		
1920.0	NEBRASKA	310	PERKINS	1350		
1970.0	NEBRASKA	310	PERKINS	1350		
1860.0	NEBRASKA	310	PHELPS	1370		
1870.0	NEBRASKA	310	PHELPS	1370	0	0
1880.0	NEBRASKA	310	PHELPS	1370	0	0
1890.0	NEBRASKA	310	PHELPS	1370	195	195
1900.0	NEBRASKA	310	PHELPS	1370	120	145
1910.0	NEBRASKA	310	PHELPS	1370		
1920.0	NEBRASKA	310	PHELPS	1370		
1970.0	NEBRASKA	310	PHELPS	1370		
1860.0	NEBRASKA	310	PIERCE	1390		
1870.0	NEBRASKA	310	PIERCE	1390	0	0
